Population,Process ID,Treatment,Image ID,Slide ID,Placenta ID,WP Area,LZ Area,LZ Perimiter,# FBs,Area FBS,Perimiter FBS,Total FBS Area,WPArea_sqmm,Lzarea_sqmm,FBSarea_sqmm,FBSperimeter_mm,FBStotal_sqmm,Notes,
ME,1838,1N,ME39,B1,P3,29272230,12671974,36405.2,11,10944,876.254,366720,12.5046905,5.413291469,0.004675125,0.572715033,0.156657696,,
ME,1838,1N,ME39,B1,P3,29272230,12671974,36405.2,11,84336,3360.837,366720,12.5046905,5.413291469,0.036027169,2.19662549,0.156657696,,
ME,1838,1N,ME39,B1,P3,29272230,12671974,36405.2,11,49269,2085.088,366720,12.5046905,5.413291469,0.021047033,1.362802614,0.156657696,,
ME,1838,1N,ME39,B1,P3,29272230,12671974,36405.2,11,6897,607.871,366720,12.5046905,5.413291469,0.002946303,0.397301307,0.156657696,,
ME,1838,1N,ME39,B1,P3,29272230,12671974,36405.2,11,7812,366.263,366720,12.5046905,5.413291469,0.003337178,0.239387582,0.156657696,,
ME,1838,1N,ME39,B1,P3,29272230,12671974,36405.2,11,26700,1139.698,366720,12.5046905,5.413291469,0.01140587,0.744900654,0.156657696,,
ME,1838,1N,ME39,B1,P3,29272230,12671974,36405.2,11,41937,1681.721,366720,12.5046905,5.413291469,0.017914905,1.099164052,0.156657696,,
ME,1838,1N,ME39,B1,P3,29272230,12671974,36405.2,11,16836,609.763,366720,12.5046905,5.413291469,0.007192106,0.398537908,0.156657696,,
ME,1838,1N,ME39,B1,P3,29272230,12671974,36405.2,11,30888,1102.819,366720,12.5046905,5.413291469,0.013194925,0.720796732,0.156657696,,
ME,1838,1N,ME39,B1,P3,29272230,12671974,36405.2,11,68838,2137.643,366720,12.5046905,5.413291469,0.029406638,1.397152288,0.156657696,,
ME,1838,1N,ME39,B1,P3,29272230,12671974,36405.2,11,22263,1277.786,366720,12.5046905,5.413291469,0.009510445,0.835154248,0.156657696,,
ME,1946,1N,ME39,B1,P4,31448598,12726452,33562.1,14,18939,1182.512,411824,13.43440472,5.436563715,0.008090478,0.77288366,0.175925499,,
ME,1946,1N,ME39,B1,P4,31448598,12726452,33562.1,14,10158,387.274,411824,13.43440472,5.436563715,0.004339357,0.253120261,0.175925499,,
ME,1946,1N,ME39,B1,P4,31448598,12726452,33562.1,14,31542,1393.71,411824,13.43440472,5.436563715,0.013474305,0.910921569,0.175925499,,
ME,1946,1N,ME39,B1,P4,31448598,12726452,33562.1,14,8259,752.969,411824,13.43440472,5.436563715,0.00352813,0.492136601,0.175925499,,
ME,1946,1N,ME39,B1,P4,31448598,12726452,33562.1,14,21507,919.293,411824,13.43440472,5.436563715,0.009187492,0.600845098,0.175925499,,
ME,1946,1N,ME39,B1,P4,31448598,12726452,33562.1,14,20556,972.503,411824,13.43440472,5.436563715,0.008781238,0.635622876,0.175925499,,
ME,1946,1N,ME39,B1,P4,31448598,12726452,33562.1,14,27567,1657.949,411824,13.43440472,5.436563715,0.01177624,1.083626797,0.175925499,,
ME,1946,1N,ME39,B1,P4,31448598,12726452,33562.1,14,55194,1655.14,411824,13.43440472,5.436563715,0.023578111,1.08179085,0.175925499,,
ME,1946,1N,ME39,B1,P4,31448598,12726452,33562.1,14,54225,1281.655,411824,13.43440472,5.436563715,0.023164168,0.837683007,0.175925499,,
ME,1946,1N,ME39,B1,P4,31448598,12726452,33562.1,14,31593,1625.542,411824,13.43440472,5.436563715,0.013496091,1.062445752,0.175925499,,
ME,1946,1N,ME39,B1,P4,31448598,12726452,33562.1,14,94686,2853.184,411824,13.43440472,5.436563715,0.040448545,1.864826144,0.175925499,,
ME,1946,1N,ME39,B1,P4,31448598,12726452,33562.1,14,10095,563.939,411824,13.43440472,5.436563715,0.004312444,0.368587582,0.175925499,,
ME,1946,1N,ME39,B1,P4,31448598,12726452,33562.1,14,9150,546.428,411824,13.43440472,5.436563715,0.003908753,0.357142484,0.175925499,,
ME,1946,1N,ME39,B1,P4,31448598,12726452,33562.1,14,18353,1095.822,411824,13.43440472,5.436563715,0.007840147,0.716223529,0.175925499,,
BW,2129,1N,BW38,A1,P1,29285304,13351626,33759.6,10,21086,792.585,449438,12.51027554,5.703629373,0.009007647,0.518029412,0.191993678,,
BW,2129,1N,BW38,A1,P1,29285304,13351626,33759.6,10,164906,3832.409,449438,12.51027554,5.703629373,0.070445555,2.504842484,0.191993678,,
BW,2129,1N,BW38,A1,P1,29285304,13351626,33759.6,10,23344,1075.811,449438,12.51027554,5.703629373,0.009972233,0.703144444,0.191993678,,
BW,2129,1N,BW38,A1,P1,29285304,13351626,33759.6,10,28500,1122.9,449438,12.51027554,5.703629373,0.012174805,0.733921569,0.191993678,,
BW,2129,1N,BW38,A1,P1,29285304,13351626,33759.6,10,20732,902.953,449438,12.51027554,5.703629373,0.008856423,0.590165359,0.191993678,,
BW,2129,1N,BW38,A1,P1,29285304,13351626,33759.6,10,19398,883.108,449438,12.51027554,5.703629373,0.008286556,0.577194771,0.191993678,,
BW,2129,1N,BW38,A1,P1,29285304,13351626,33759.6,10,80974,2305.449,449438,12.51027554,5.703629373,0.034590969,1.506829412,0.191993678,,
BW,2129,1N,BW38,A1,P1,29285304,13351626,33759.6,10,45686,1427.937,449438,12.51027554,5.703629373,0.019516425,0.933292157,0.191993678,,
BW,2129,1N,BW38,A1,P1,29285304,13351626,33759.6,10,35028,1133.873,449438,12.51027554,5.703629373,0.014963476,0.741093464,0.191993678,,
BW,2129,1N,BW38,A1,P1,29285304,13351626,33759.6,10,9784,384.206,449438,12.51027554,5.703629373,0.004179589,0.251115033,0.191993678,,
ME,1955,1N,ME30,C1,P1,39612040,13948998,37949.3,8,96274,3651.99,348512,16.92171387,5.958818403,0.041126917,2.386921569,0.148879491,,
ME,1955,1N,ME30,C1,P1,39612040,13948998,37949.3,8,92178,3377.328,348512,16.92171387,5.958818403,0.039377163,2.207403922,0.148879491,,
ME,1955,1N,ME30,C1,P1,39612040,13948998,37949.3,8,50928,2194.061,348512,16.92171387,5.958818403,0.021755735,1.434026797,0.148879491,,
ME,1955,1N,ME30,C1,P1,39612040,13948998,37949.3,8,25980,993.613,348512,16.92171387,5.958818403,0.011098296,0.649420261,0.148879491,,
ME,1955,1N,ME30,C1,P1,39612040,13948998,37949.3,8,48966,1139.485,348512,16.92171387,5.958818403,0.020917596,0.744761438,0.148879491,,
ME,1955,1N,ME30,C1,P1,39612040,13948998,37949.3,8,7822,533.906,348512,16.92171387,5.958818403,0.00334145,0.34895817,0.148879491,,
ME,1955,1N,ME30,C1,P1,39612040,13948998,37949.3,8,7058,313.965,348512,16.92171387,5.958818403,0.00301508,0.205205882,0.148879491,,
ME,1955,1N,ME30,C1,P1,39612040,13948998,37949.3,8,19306,1336.606,348512,16.92171387,5.958818403,0.008247255,0.873598693,0.148879491,,
BW,2123,1N,BW26,C1,P1,35031186,14001162,33272.6,8,105570,2560.554,650082,14.9648366,5.98110214,0.045098039,1.673564706,0.277706011,,
BW,2123,1N,BW26,C1,P1,35031186,14001162,33272.6,8,99375,2792.166,650082,14.9648366,5.98110214,0.042451621,1.824945098,0.277706011,,
BW,2123,1N,BW26,C1,P1,35031186,14001162,33272.6,8,122106,2465.704,650082,14.9648366,5.98110214,0.052161989,1.611571242,0.277706011,,
BW,2123,1N,BW26,C1,P1,35031186,14001162,33272.6,8,103506,2416.677,650082,14.9648366,5.98110214,0.044216327,1.579527451,0.277706011,,
BW,2123,1N,BW26,C1,P1,35031186,14001162,33272.6,8,63729,1178.143,650082,14.9648366,5.98110214,0.027224145,0.770028105,0.277706011,,
BW,2123,1N,BW26,C1,P1,35031186,14001162,33272.6,8,18624,1196.465,650082,14.9648366,5.98110214,0.007955914,0.782003268,0.277706011,,
BW,2123,1N,BW26,C1,P1,35031186,14001162,33272.6,8,114888,3098.215,650082,14.9648366,5.98110214,0.04907856,2.024977124,0.277706011,,
BW,2123,1N,BW26,C1,P1,35031186,14001162,33272.6,8,22284,800.056,650082,14.9648366,5.98110214,0.009519416,0.522912418,0.277706011,,
BW,2179,1N,BW45,A1,P1,31331166,14176406,27889.1,10,29307,1068.754,403692,13.3842394,6.055963945,0.012519544,0.698532026,0.172451621,,
BW,2179,1N,BW45,A1,P1,31331166,14176406,27889.1,10,11628,741.434,403692,13.3842394,6.055963945,0.00496732,0.484597386,0.172451621,,
BW,2179,1N,BW45,A1,P1,31331166,14176406,27889.1,10,44277,1290.32,403692,13.3842394,6.055963945,0.01891452,0.843346405,0.172451621,,
BW,2179,1N,BW45,A1,P1,31331166,14176406,27889.1,10,98691,2859.718,403692,13.3842394,6.055963945,0.042159426,1.869096732,0.172451621,,
BW,2179,1N,BW45,A1,P1,31331166,14176406,27889.1,10,58626,2101.227,403692,13.3842394,6.055963945,0.025044214,1.37335098,0.172451621,,
BW,2179,1N,BW45,A1,P1,31331166,14176406,27889.1,10,13377,589.881,403692,13.3842394,6.055963945,0.005714469,0.385543137,0.172451621,,
BW,2179,1N,BW45,A1,P1,31331166,14176406,27889.1,10,10785,565.394,403692,13.3842394,6.055963945,0.004607202,0.369538562,0.172451621,,
BW,2179,1N,BW45,A1,P1,31331166,14176406,27889.1,10,104829,2782.69,403692,13.3842394,6.055963945,0.044781494,1.818751634,0.172451621,,
BW,2179,1N,BW45,A1,P1,31331166,14176406,27889.1,10,8772,663.72,403692,13.3842394,6.055963945,0.003747277,0.433803922,0.172451621,,
BW,2179,1N,BW45,A1,P1,31331166,14176406,27889.1,10,23400,1401.061,403692,13.3842394,6.055963945,0.009996155,0.915726144,0.172451621,,
ME,2075,1N,ME208,A1,P2,38010168,14584854,31467.201,14,22792,993.479,382948,16.23741638,6.230447264,0.009736426,0.64933268,0.163590072,,
ME,2075,1N,ME208,A1,P2,38010168,14584854,31467.201,14,24420,1303.398,382948,16.23741638,6.230447264,0.010431885,0.851894118,0.163590072,,
ME,2075,1N,ME208,A1,P2,38010168,14584854,31467.201,14,9916,641.267,382948,16.23741638,6.230447264,0.004235978,0.419128758,0.163590072,,
ME,2075,1N,ME208,A1,P2,38010168,14584854,31467.201,14,51118,1902.472,382948,16.23741638,6.230447264,0.0218369,1.243445752,0.163590072,,
ME,2075,1N,ME208,A1,P2,38010168,14584854,31467.201,14,8042,401.336,382948,16.23741638,6.230447264,0.003435431,0.262311111,0.163590072,,
ME,2075,1N,ME208,A1,P2,38010168,14584854,31467.201,14,23178,815.295,382948,16.23741638,6.230447264,0.00990132,0.532872549,0.163590072,,
ME,2075,1N,ME208,A1,P2,38010168,14584854,31467.201,14,29670,1146.222,382948,16.23741638,6.230447264,0.012674612,0.749164706,0.163590072,,
ME,2075,1N,ME208,A1,P2,38010168,14584854,31467.201,14,44228,2545.008,382948,16.23741638,6.230447264,0.018893588,1.663403922,0.163590072,,
ME,2075,1N,ME208,A1,P2,38010168,14584854,31467.201,14,2182,376.696,382948,16.23741638,6.230447264,0.00093212,0.246206536,0.163590072,,
ME,2075,1N,ME208,A1,P2,38010168,14584854,31467.201,14,6928,403.501,382948,16.23741638,6.230447264,0.002959545,0.263726144,0.163590072,,
ME,2075,1N,ME208,A1,P2,38010168,14584854,31467.201,14,34948,1020.773,382948,16.23741638,6.230447264,0.014929301,0.667171895,0.163590072,,
ME,2075,1N,ME208,A1,P2,38010168,14584854,31467.201,14,28868,1426.496,382948,16.23741638,6.230447264,0.012332009,0.932350327,0.163590072,,
ME,2075,1N,ME208,A1,P2,38010168,14584854,31467.201,14,40036,1245.092,382948,16.23741638,6.230447264,0.017102824,0.813785621,0.163590072,,
ME,2075,1N,ME208,A1,P2,38010168,14584854,31467.201,14,56622,1935.998,382948,16.23741638,6.230447264,0.024188133,1.26535817,0.163590072,,
BW,2420,2H,BW28,A1,P3,38562584,14794112,22716.8,11,53752,2038.331,611420,16.47340083,6.319839378,0.022962109,1.332242484,0.261190141,,
BW,2420,2H,BW28,A1,P3,38562584,14794112,22716.8,11,67888,1494.366,611420,16.47340083,6.319839378,0.029000812,0.976709804,0.261190141,,
BW,2420,2H,BW28,A1,P3,38562584,14794112,22716.8,11,37624,740.515,611420,16.47340083,6.319839378,0.016072451,0.483996732,0.261190141,,
BW,2420,2H,BW28,A1,P3,38562584,14794112,22716.8,11,139476,2053.855,611420,16.47340083,6.319839378,0.059582212,1.342388889,0.261190141,,
BW,2420,2H,BW28,A1,P3,38562584,14794112,22716.8,11,72236,1509.179,611420,16.47340083,6.319839378,0.030858217,0.986391503,0.261190141,,
BW,2420,2H,BW28,A1,P3,38562584,14794112,22716.8,11,18928,734.815,611420,16.47340083,6.319839378,0.008085779,0.480271242,0.261190141,,
BW,2420,2H,BW28,A1,P3,38562584,14794112,22716.8,11,16244,940.971,611420,16.47340083,6.319839378,0.006939211,0.615013725,0.261190141,,
BW,2420,2H,BW28,A1,P3,38562584,14794112,22716.8,11,32916,1072.076,611420,16.47340083,6.319839378,0.014061258,0.700703268,0.261190141,,
BW,2420,2H,BW28,A1,P3,38562584,14794112,22716.8,11,16744,705.731,611420,16.47340083,6.319839378,0.007152804,0.461262092,0.261190141,,
BW,2420,2H,BW28,A1,P3,38562584,14794112,22716.8,11,58980,1647.922,611420,16.47340083,6.319839378,0.025195438,1.077073203,0.261190141,,
BW,2420,2H,BW28,A1,P3,38562584,14794112,22716.8,11,96632,2681.604,611420,16.47340083,6.319839378,0.04127985,1.752682353,0.261190141,,
ME,2076,1N,ME208,A1,P3,37003534,14988504,29795.994,13,67964,2488.955,562012,15.8073963,6.402880943,0.029033278,1.626767974,0.240083728,,
ME,2076,1N,ME208,A1,P3,37003534,14988504,29795.994,13,11406,888.813,562012,15.8073963,6.402880943,0.004872485,0.580923529,0.240083728,,
ME,2076,1N,ME208,A1,P3,37003534,14988504,29795.994,13,16408,1005.746,562012,15.8073963,6.402880943,0.00700927,0.657350327,0.240083728,,
ME,2076,1N,ME208,A1,P3,37003534,14988504,29795.994,13,8204,414.996,562012,15.8073963,6.402880943,0.003504635,0.271239216,0.240083728,,
ME,2076,1N,ME208,A1,P3,37003534,14988504,29795.994,13,18558,1172.778,562012,15.8073963,6.402880943,0.00792772,0.766521569,0.240083728,,
ME,2076,1N,ME208,A1,P3,37003534,14988504,29795.994,13,29402,912.924,562012,15.8073963,6.402880943,0.012560126,0.596682353,0.240083728,,
ME,2076,1N,ME208,A1,P3,37003534,14988504,29795.994,13,48930,1418.123,562012,15.8073963,6.402880943,0.020902217,0.926877778,0.240083728,,
ME,2076,1N,ME208,A1,P3,37003534,14988504,29795.994,13,76434,1670.862,562012,15.8073963,6.402880943,0.032651544,1.092066667,0.240083728,,
ME,2076,1N,ME208,A1,P3,37003534,14988504,29795.994,13,89946,2494.92,562012,15.8073963,6.402880943,0.038423683,1.630666667,0.240083728,,
ME,2076,1N,ME208,A1,P3,37003534,14988504,29795.994,13,74150,2715.007,562012,15.8073963,6.402880943,0.031675851,1.774514379,0.240083728,,
ME,2076,1N,ME208,A1,P3,37003534,14988504,29795.994,13,79224,2524.358,562012,15.8073963,6.402880943,0.033843394,1.64990719,0.240083728,,
ME,2076,1N,ME208,A1,P3,37003534,14988504,29795.994,13,11360,579.738,562012,15.8073963,6.402880943,0.004852834,0.378913725,0.240083728,,
ME,2076,1N,ME208,A1,P3,37003534,14988504,29795.994,13,30026,1048.055,562012,15.8073963,6.402880943,0.012826691,0.685003268,0.240083728,,
BW,2083,1N,BW26,A1,P1,34382760,15135396,32094.7,18,25176,1007.689,606986,14.68783801,6.465631167,0.010754838,0.658620261,0.259295997,,
BW,2083,1N,BW26,A1,P1,34382760,15135396,32094.7,18,36417,1252.053,606986,14.68783801,6.465631167,0.015556837,0.818335294,0.259295997,,
BW,2083,1N,BW26,A1,P1,34382760,15135396,32094.7,18,25228,1175.313,606986,14.68783801,6.465631167,0.010777052,0.768178431,0.259295997,,
BW,2083,1N,BW26,A1,P1,34382760,15135396,32094.7,18,47592,1860.587,606986,14.68783801,6.465631167,0.020330642,1.216069935,0.259295997,,
BW,2083,1N,BW26,A1,P1,34382760,15135396,32094.7,18,40293,1532.886,606986,14.68783801,6.465631167,0.017212611,1.001886275,0.259295997,,
BW,2083,1N,BW26,A1,P1,34382760,15135396,32094.7,18,23706,694.777,606986,14.68783801,6.465631167,0.010126874,0.454102614,0.259295997,,
BW,2083,1N,BW26,A1,P1,34382760,15135396,32094.7,18,102276,2487.955,606986,14.68783801,6.465631167,0.043690888,1.626114379,0.259295997,,
BW,2083,1N,BW26,A1,P1,34382760,15135396,32094.7,18,45387,1261.14,606986,14.68783801,6.465631167,0.019388697,0.82427451,0.259295997,,
BW,2083,1N,BW26,A1,P1,34382760,15135396,32094.7,18,3549,378.367,606986,14.68783801,6.465631167,0.001516084,0.247298693,0.259295997,,
BW,2083,1N,BW26,A1,P1,34382760,15135396,32094.7,18,13824,1139.467,606986,14.68783801,6.465631167,0.005905421,0.744749673,0.259295997,,
BW,2083,1N,BW26,A1,P1,34382760,15135396,32094.7,18,43806,1404.259,606986,14.68783801,6.465631167,0.018713315,0.91781634,0.259295997,,
BW,2083,1N,BW26,A1,P1,34382760,15135396,32094.7,18,59127,2014.604,606986,14.68783801,6.465631167,0.025258234,1.316734641,0.259295997,,
BW,2083,1N,BW26,A1,P1,34382760,15135396,32094.7,18,4455,343.32,606986,14.68783801,6.465631167,0.001903114,0.224392157,0.259295997,,
BW,2083,1N,BW26,A1,P1,34382760,15135396,32094.7,18,10155,737.462,606986,14.68783801,6.465631167,0.004338075,0.482001307,0.259295997,,
BW,2083,1N,BW26,A1,P1,34382760,15135396,32094.7,18,20427,861.674,606986,14.68783801,6.465631167,0.008726131,0.563185621,0.259295997,,
BW,2083,1N,BW26,A1,P1,34382760,15135396,32094.7,18,5358,499.069,606986,14.68783801,6.465631167,0.002288863,0.326188889,0.259295997,,
BW,2083,1N,BW26,A1,P1,34382760,15135396,32094.7,18,6399,608.556,606986,14.68783801,6.465631167,0.002733564,0.39774902,0.259295997,,
BW,2083,1N,BW26,A1,P1,34382760,15135396,32094.7,18,93811,2633.471,606986,14.68783801,6.465631167,0.040074758,1.721222876,0.259295997,,
BW,2426,2H,BW32,B1,P2,38529618,15146388,33540.7,9,35547,1174.714,308047,16.45931821,6.470326797,0.015185185,0.767786928,0.131593404,,
BW,2426,2H,BW32,B1,P2,38529618,15146388,33540.7,9,73992,1653.381,308047,16.45931821,6.470326797,0.031608356,1.080641176,0.131593404,,
BW,2426,2H,BW32,B1,P2,38529618,15146388,33540.7,9,107172,2601.219,308047,16.45931821,6.470326797,0.045782391,1.700143137,0.131593404,,
BW,2426,2H,BW32,B1,P2,38529618,15146388,33540.7,9,40728,1526.083,308047,16.45931821,6.470326797,0.017398436,0.997439869,0.131593404,,
BW,2426,2H,BW32,B1,P2,38529618,15146388,33540.7,9,5622,296.42,308047,16.45931821,6.470326797,0.00240164,0.193738562,0.131593404,,
BW,2426,2H,BW32,B1,P2,38529618,15146388,33540.7,9,4773,381.344,308047,16.45931821,6.470326797,0.002038959,0.249244444,0.131593404,,
BW,2426,2H,BW32,B1,P2,38529618,15146388,33540.7,9,23790,856.835,308047,16.45931821,6.470326797,0.010162758,0.560022876,0.131593404,,
BW,2426,2H,BW32,B1,P2,38529618,15146388,33540.7,9,11893,538.685,308047,16.45931821,6.470326797,0.005080525,0.352081699,0.131593404,,
BW,2426,2H,BW32,B1,P2,38529618,15146388,33540.7,9,4530,315.833,308047,16.45931821,6.470326797,0.001935153,0.206426797,0.131593404,,
BW,2180,1N,BW45,A1,P2,32207526,15230730,29267.1,8,69810,2054.014,364929,13.75860823,6.50635653,0.029821863,1.34249281,0.155892605,,
BW,2180,1N,BW45,A1,P2,32207526,15230730,29267.1,8,52149,1453.339,364929,13.75860823,6.50635653,0.022277329,0.949894771,0.155892605,,
BW,2180,1N,BW45,A1,P2,32207526,15230730,29267.1,8,17376,854.824,364929,13.75860823,6.50635653,0.007422786,0.558708497,0.155892605,,
BW,2180,1N,BW45,A1,P2,32207526,15230730,29267.1,8,12186,984.892,364929,13.75860823,6.50635653,0.00520569,0.643720261,0.155892605,,
BW,2180,1N,BW45,A1,P2,32207526,15230730,29267.1,8,69396,1837.237,364929,13.75860823,6.50635653,0.029645008,1.200808497,0.155892605,,
BW,2180,1N,BW45,A1,P2,32207526,15230730,29267.1,8,9477,527.806,364929,13.75860823,6.50635653,0.004048443,0.344971242,0.155892605,,
BW,2180,1N,BW45,A1,P2,32207526,15230730,29267.1,8,20385,1422.292,364929,13.75860823,6.50635653,0.008708189,0.929602614,0.155892605,,
BW,2180,1N,BW45,A1,P2,32207526,15230730,29267.1,8,114150,3592.91,364929,13.75860823,6.50635653,0.048763296,2.34830719,0.155892605,,
BW,2423,2H,BW32,A1,P2,42556016,15319302,31561.4,17,21618,757.297,642275,18.17933957,6.544193259,0.00923491,0.494965359,0.274370968,,
BW,2423,2H,BW32,A1,P2,42556016,15319302,31561.4,17,30921,926.717,642275,18.17933957,6.544193259,0.013209022,0.605697386,0.274370968,,
BW,2423,2H,BW32,A1,P2,42556016,15319302,31561.4,17,32721,836.349,642275,18.17933957,6.544193259,0.013977957,0.546633333,0.274370968,,
BW,2423,2H,BW32,A1,P2,42556016,15319302,31561.4,17,22671,1047.209,642275,18.17933957,6.544193259,0.009684737,0.684450327,0.274370968,,
BW,2423,2H,BW32,A1,P2,42556016,15319302,31561.4,17,41067,1376.911,642275,18.17933957,6.544193259,0.017543253,0.89994183,0.274370968,,
BW,2423,2H,BW32,A1,P2,42556016,15319302,31561.4,17,27783,683.052,642275,18.17933957,6.544193259,0.011868512,0.446439216,0.274370968,,
BW,2423,2H,BW32,A1,P2,42556016,15319302,31561.4,17,98115,1851.764,642275,18.17933957,6.544193259,0.041913367,1.210303268,0.274370968,,
BW,2423,2H,BW32,A1,P2,42556016,15319302,31561.4,17,13214,811.016,642275,18.17933957,6.544193259,0.005644837,0.530075817,0.274370968,,
BW,2423,2H,BW32,A1,P2,42556016,15319302,31561.4,17,53565,1284.402,642275,18.17933957,6.544193259,0.022882225,0.839478431,0.274370968,,
BW,2423,2H,BW32,A1,P2,42556016,15319302,31561.4,17,21060,787.514,642275,18.17933957,6.544193259,0.00899654,0.514715033,0.274370968,,
BW,2423,2H,BW32,A1,P2,42556016,15319302,31561.4,17,66396,1586.035,642275,18.17933957,6.544193259,0.02836345,1.036624183,0.274370968,,
BW,2423,2H,BW32,A1,P2,42556016,15319302,31561.4,17,90009,2375.709,642275,18.17933957,6.544193259,0.038450596,1.55275098,0.274370968,,
BW,2423,2H,BW32,A1,P2,42556016,15319302,31561.4,17,44178,1552.942,642275,18.17933957,6.544193259,0.018872229,1.014994771,0.274370968,,
BW,2423,2H,BW32,A1,P2,42556016,15319302,31561.4,17,32328,914.388,642275,18.17933957,6.544193259,0.013810073,0.597639216,0.274370968,,
BW,2423,2H,BW32,A1,P2,42556016,15319302,31561.4,17,24228,1275.32,642275,18.17933957,6.544193259,0.010349865,0.833542484,0.274370968,,
BW,2423,2H,BW32,A1,P2,42556016,15319302,31561.4,17,10782,432.692,642275,18.17933957,6.544193259,0.004605921,0.282805229,0.274370968,,
BW,2423,2H,BW32,A1,P2,42556016,15319302,31561.4,17,11619,492.355,642275,18.17933957,6.544193259,0.004963476,0.321800654,0.274370968,,
ME,2074,1N,ME208,A1,P1,37767618,15342916,34465.2,7,30789,1085.37,252621,16.13380238,6.554280832,0.013152634,0.709392157,0.107916186,,
ME,2074,1N,ME208,A1,P1,37767618,15342916,34465.2,7,24837,1005.068,252621,16.13380238,6.554280832,0.010610022,0.65690719,0.107916186,,
ME,2074,1N,ME208,A1,P1,37767618,15342916,34465.2,7,88380,2834.457,252621,16.13380238,6.554280832,0.03775471,1.852586275,0.107916186,,
ME,2074,1N,ME208,A1,P1,37767618,15342916,34465.2,7,13512,670.854,252621,16.13380238,6.554280832,0.005772139,0.438466667,0.107916186,,
ME,2074,1N,ME208,A1,P1,37767618,15342916,34465.2,7,10224,432.922,252621,16.13380238,6.554280832,0.004367551,0.282955556,0.107916186,,
ME,2074,1N,ME208,A1,P1,37767618,15342916,34465.2,7,2358,308.52,252621,16.13380238,6.554280832,0.001007305,0.201647059,0.107916186,,
ME,2074,1N,ME208,A1,P1,37767618,15342916,34465.2,7,82521,2976.598,252621,16.13380238,6.554280832,0.035251826,1.945488889,0.107916186,,
BW,2132,1N,BW30,C1,P3,35313828,15415912,27364.3,12,32877,1431.748,422007,15.08557734,6.585463711,0.014044598,0.935783007,0.180275535,"Used ""version 2""",
BW,2132,1N,BW30,C1,P3,35313828,15415912,27364.3,12,22479,959.223,422007,15.08557734,6.585463711,0.009602717,0.626943137,0.180275535,"Used ""version 2""",
BW,2132,1N,BW30,C1,P3,35313828,15415912,27364.3,12,24183,760.34,422007,15.08557734,6.585463711,0.010330642,0.496954248,0.180275535,"Used ""version 2""",
BW,2132,1N,BW30,C1,P3,35313828,15415912,27364.3,12,44451,1669.209,422007,15.08557734,6.585463711,0.01898885,1.090986275,0.180275535,"Used ""version 2""",
BW,2132,1N,BW30,C1,P3,35313828,15415912,27364.3,12,83280,2107.03,422007,15.08557734,6.585463711,0.03557606,1.377143791,0.180275535,"Used ""version 2""",
BW,2132,1N,BW30,C1,P3,35313828,15415912,27364.3,12,42393,1195.512,422007,15.08557734,6.585463711,0.018109701,0.781380392,0.180275535,"Used ""version 2""",
BW,2132,1N,BW30,C1,P3,35313828,15415912,27364.3,12,50472,1185.383,422007,15.08557734,6.585463711,0.021560938,0.774760131,0.180275535,"Used ""version 2""",
BW,2132,1N,BW30,C1,P3,35313828,15415912,27364.3,12,20874,1646.829,422007,15.08557734,6.585463711,0.008917083,1.076358824,0.180275535,"Used ""version 2""",
BW,2132,1N,BW30,C1,P3,35313828,15415912,27364.3,12,24582,656.032,422007,15.08557734,6.585463711,0.010501089,0.428779085,0.180275535,"Used ""version 2""",
BW,2132,1N,BW30,C1,P3,35313828,15415912,27364.3,12,17376,1290.91,422007,15.08557734,6.585463711,0.007422786,0.843732026,0.180275535,"Used ""version 2""",
BW,2132,1N,BW30,C1,P3,35313828,15415912,27364.3,12,26922,991.332,422007,15.08557734,6.585463711,0.011500705,0.647929412,0.180275535,"Used ""version 2""",
BW,2132,1N,BW30,C1,P3,35313828,15415912,27364.3,12,32118,1201.673,422007,15.08557734,6.585463711,0.013720364,0.78540719,0.180275535,"Used ""version 2""",
BW,2130,1N,BW38,A1,P2,34241920,15565016,40787.9,7,59424,2200.834,361764,14.62767312,6.649158871,0.025385108,1.438453595,0.154540561,,
BW,2130,1N,BW38,A1,P2,34241920,15565016,40787.9,7,33723,1043.657,361764,14.62767312,6.649158871,0.014405998,0.682128758,0.154540561,,
BW,2130,1N,BW38,A1,P2,34241920,15565016,40787.9,7,77607,1947.63,361764,14.62767312,6.649158871,0.033152634,1.272960784,0.154540561,,
BW,2130,1N,BW38,A1,P2,34241920,15565016,40787.9,7,112494,2422.227,361764,14.62767312,6.649158871,0.048055876,1.583154902,0.154540561,,
BW,2130,1N,BW38,A1,P2,34241920,15565016,40787.9,7,32139,1179.679,361764,14.62767312,6.649158871,0.013729335,0.771032026,0.154540561,,
BW,2130,1N,BW38,A1,P2,34241920,15565016,40787.9,7,20787,985.105,361764,14.62767312,6.649158871,0.008879918,0.643859477,0.154540561,,
BW,2130,1N,BW38,A1,P2,34241920,15565016,40787.9,7,25590,936.225,361764,14.62767312,6.649158871,0.010931693,0.611911765,0.154540561,,
ME,1957,1N,ME30,C1,P3,42041202,15572118,34368.5,5,55848,2006.98,274260,17.95941817,6.652192746,0.023857491,1.311751634,0.117160067,,
ME,1957,1N,ME30,C1,P3,42041202,15572118,34368.5,5,33579,1114.024,274260,17.95941817,6.652192746,0.014344483,0.728120261,0.117160067,,
